,Width,Height,Eye2Box,Roll,Yaw,Pitch
345,233,265,0.7285312124949532,-8.51765251159668,-12.3768310546875,1.138367152738094
346,176,220,0.7917308843299528,-14.638679504394531,5.514556884765625,1.4450195528438639
347,318,239,0.8365281024424214,-21.664527416229248,10.08709716796875,1.4423672777740502
348,224,264,0.8130907520729227,-10.278861999511719,1.083404541015625,1.8094074009395373
349,232,250,0.868299600079538,-12.789299011230469,3.430511474609375,2.1266794845434327
350,176,255,0.8119455332580068,-11.014114379882812,4.96905517578125,1.144405263968626
351,189,242,0.7843242468143317,-15.4945068359375,4.16925048828125,1.249512504848385
352,226,224,3.7916583350581226,-3.3192291259765625,46.674346923828125,1.5812658537209587
353,203,224,0.7818663500558204,-12.016006469726562,-5.384918212890625,1.6082563277066084
354,246,243,0.4190646251975812,-20.735599517822266,-18.243560791015625,1.5686208220481077
355,178,199,0.677285330098608,-13.979686737060547,2.5885009765625,1.248403171260971
356,217,181,0.7901804269592987,-6.502654075622559,-12.24859619140625,1.1479000491324904
357,175,215,0.8580868674733865,-11.963981628417969,7.6907958984375,1.3674100838388321
358,213,232,0.6590845262188115,-16.631580352783203,-7.9972381591796875,1.5364819952125361
359,175,221,0.8005814367290626,-13.65692138671875,8.505889892578125,1.264241034852962
360,187,211,0.6959891807943465,-17.176406860351562,8.5054931640625,1.5760869722693176
361,171,224,0.7360940549063363,-13.365768432617188,7.19842529296875,1.356148937920826
362,187,227,-137.9915104089768,-0.09446334838867188,98.64471435546875,0.8716338441641663
363,209,227,0.6121351336209312,-20.24384307861328,-7.2733001708984375,1.4902697273303918
364,259,270,0.7070030642799877,-21.040313720703125,4.9404296875,1.66882579102298
365,206,257,0.7323397840675847,-9.919296264648438,-7.110748291015625,1.5143854561978631
366,223,263,0.8167731928639762,-10.021064758300781,0.334991455078125,1.8594425434711668
367,250,231,0.5266749071930316,-29.57231903076172,-3.97113037109375,1.7473205572746393
368,215,211,0.7207251708911837,-16.658235549926758,-0.1678466796875,0.9790756650488953
369,269,248,0.6629723182743013,-29.877605438232422,5.9633026123046875,1.8466046841091055
370,171,374,0.9748676857673017,-5.3743896484375,0.08343505859375,1.1824897448526221
371,213,222,0.3456049600240473,-24.390628814697266,-21.908950805664062,1.8538277789549091
372,309,270,0.581379540481754,-17.0177001953125,-9.0306396484375,1.7923411004821737
373,220,182,0.7592857674144665,-6.495129585266113,-13.980178833007812,1.074468692851675
374,210,195,0.8519140777021575,-12.93752670288086,-2.2368621826171875,1.2100982528019602
376,202,222,0.7941940889642304,-12.555938720703125,-4.39373779296875,1.7088960200587542
377,275,194,0.8942835663237632,-20.417469024658203,4.4368896484375,1.8430582566371227
378,209,217,0.9677851995393709,-8.496604919433594,-0.3014984130859375,1.1519410289299872
379,241,196,0.9325453612835881,-10.967514038085938,-3.177764892578125,1.836525629351273
381,239,226,0.841026108407605,-11.736474990844727,-6.22265625,1.3017274999996578
382,273,228,0.7736049359278595,-23.39157485961914,11.0482177734375,1.6237558512521695
383,258,263,0.7324583411007919,-18.459014892578125,2.111297607421875,1.8741125599577302
384,193,235,0.9210960443951713,-11.691543579101562,3.342559814453125,1.6390841630788455
385,225,341,4.107856361421219,-0.4495391845703125,81.95782470703125,1.1260846912420104
386,180,194,0.8334399339346147,-14.345417022705078,2.21484375,1.566788545410823
387,224,239,0.7401620083294564,-22.645225524902344,8.665878295898438,1.3421399337651272
388,239,228,0.8442955457791678,-11.675836563110352,-6.4792633056640625,1.3126225334519335
389,212,224,0.5248086819511188,-24.662609100341797,-5.1319580078125,1.5211999455034286
391,195,223,5.059024297514949,0.24400711059570312,48.68414306640625,1.354144163055791
392,294,243,1.0674105189693734,-28.330245971679688,40.593505859375,2.251698127957281
393,271,274,0.69055021014971,-18.091716766357422,-3.296630859375,1.8298596943531504
394,190,206,5.003323320091523,-2.862762451171875,53.247772216796875,1.5283859970453475
395,253,344,0.6017492431650094,-12.02060317993164,-13.206878662109375,1.471473576405969
396,209,227,0.6081966539866984,-20.622798919677734,-7.16253662109375,1.4721265134777148
397,196,217,0.7565451520594789,-14.799468994140625,1.58056640625,1.3501111161979564
398,213,222,0.347595763375369,-25.052547454833984,-22.402206420898438,1.7332171356400485
399,245,207,0.9248434785567513,-3.272874355316162,-12.25238037109375,1.1141677777899837
400,200,384,1.0624382351787067,-7.655479431152344,1.502716064453125,1.169811238175346
401,210,196,0.7971665682665686,-13.761091232299805,-5.678863525390625,1.515063353514031
402,271,286,0.18405763727118754,-2.5507583618164062,-63.35441970825195,3.3810177556822203
403,238,232,0.44162489492597584,-17.524276733398438,-22.147308349609375,1.4978347011478619
404,191,182,0.7588733497246274,-13.903892517089844,-3.650146484375,1.2471276597175334
405,214,280,0.805807620592666,-7.954257965087891,-3.634002685546875,1.1679660962601517
406,207,227,0.8035420430080918,-11.750083923339844,-5.3134918212890625,1.1389943910762026
407,331,244,0.44430842787781166,-35.550445556640625,1.62921142578125,2.32996321048975
408,174,224,0.8125550779744561,-14.005966186523438,9.508819580078125,1.3510865980962985
409,221,265,0.7712460842228002,-18.18390655517578,5.45245361328125,1.515658409953335
411,272,275,0.6771363940265215,-18.627647399902344,-3.647430419921875,1.8528564691821887
412,216,211,0.6958803803605036,-17.180469512939453,-1.89129638671875,0.9738616637193974
413,207,193,0.8512270143951098,-13.061328887939453,-1.8038482666015625,1.430247240165289
414,257,232,0.7975255948918204,-14.709068298339844,-2.271209716796875,1.8065749563080236
415,222,353,5.469543705413747,-0.7567520141601562,68.37234497070312,1.0931872221761287
416,209,221,3.68188622754491,-5.907833099365234,46.9625244140625,1.6690177775082333
417,302,246,0.8637691817574397,-12.265892028808594,3.4722747802734375,1.1630653477457176
418,180,223,0.7380469089159793,-15.11043930053711,5.15863037109375,1.2698682309778797
419,216,248,0.7033321550542236,-16.705917358398438,2.9552154541015625,1.2064514710593948
420,216,255,0.6069537607437702,-18.21319580078125,-6.518280029296875,1.4190188441640017
